,trail_url,trail,review_text,trail_avg_star,difficulty,distance,elevation,route_type,location,tag_list,short_description,trail_id
131,www.alltrails.com/trail/us/california/tokopah-valley-trail-to-tokopah-falls,Tokopah Falls via Tokopah Valley Trail,"Beautiful hike. I went in December so the river was low and the falls were frozen, but since it was off-peak, I had the trail all to myself. It was very peaceful with the sound of the river babbling by. Beautiful views along the way.",4.5,moderate,4 mi,639 ft,Out & back,Sequoia National Park,"['Kid friendly', 'Camping', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Forest', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Fee', 'No dogs']","Tokopah Falls via Tokopah Valley Trail is a 4 mile heavily trafficked out and back trail located near Sequoia National Park, California that features a waterfall and is rated as moderate. The trail offers a number of activity options and is best used from March until November.",131
132,www.alltrails.com/trail/us/california/tomales-point-trail,Tomales Point Trail,,4.5,moderate,9.4 mi,1177 ft,Out & back,Point Reyes National Seashore,"['Hiking', 'Horseback riding', 'Nature trips', 'Walking', 'running', 'Beach', 'Views', 'Wildlife', 'Over grown', 'No dogs']","Tomales Point Trail is a 9.4 mile heavily trafficked out and back trail located near Marshall, California that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking, walking, running, nature trips, and horses and is accessible year-round. Horses are also able to use this trail.",132
133,www.alltrails.com/trail/us/california/torrey-pines-beach-trail-loop,Torrey Pines Beach Trail Loop,Beautiful scenery ,4.5,easy,2.3 mi,364 ft,Loop,Torrey Pines State Natural Reserve,"['Kid friendly', 'Hiking', 'Walking', 'Bird watching', 'running', 'Beach', 'Partially paved', 'Views', 'Wildlife', 'No shade', 'Fee', 'No dogs']","Torrey Pines Beach Trail Loop is a 2.3 mile heavily trafficked loop trail located near Del Mar, California that offers the chance to see wildlife and is good for all skill levels. The trail offers a number of activity options and is accessible year-round.",133
134,www.alltrails.com/trail/us/california/trail-canyon-falls,Trail Canyon Falls,Started at 8:30 am and it was too hot. No shade on the treck up hill which made it hard. Would have been more fun if it was a cooler day. Did not climb into the waterfall as it seemed too steep and a bit dangerous.,4.5,moderate,4.8 mi,1053 ft,Out & back,Angeles National Forest,"['Dogs on leash', 'Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Bird watching', 'running', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Bugs', 'Over grown', 'Rocky', 'Scramble', 'No shade']","Trail Canyon Falls is a 4.8 mile heavily trafficked out and back trail located near Sunland-Tujunga, California that features a waterfall and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",134
135,www.alltrails.com/trail/us/california/trt-to-picnic-rock-viewpoint,Tahoe Rim Trail to Picnic Rock Viewpoint,,4.5,moderate,3.1 mi,738 ft,Out & back,Tahoe National Forest,"['Dogs on leash', 'Kid friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'running', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","Tahoe Rim Trail to Picnic Rock Viewpoint is a 3.1 mile heavily trafficked out and back trail located near Kings Beach, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",135
136,www.alltrails.com/trail/us/california/upper-yosemite-falls-trail,Upper Yosemite Falls Trail,"Awesome trail, great views and a killer workout! Make sure you take plenty of water and sunscreen. Feel free to follow me on my Instagram account for more dope hiking adventures! @sertanusanmaz ",5.0,hard,7.6 mi,3231 ft,Out & back,Yosemite National Park,"['Hiking', 'Bird watching', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Rocky', 'Fee', 'No dogs']","Upper Yosemite Falls Trail is a 7.6 mile heavily trafficked out and back trail located near Yosemite Valley, California that features a waterfall and is only recommended for very experienced adventurers. The trail is primarily used for hiking and bird watching.",136
137,www.alltrails.com/trail/us/california/vernal-and-nevada-falls-via-the-mist-trail,Vernal and Nevada Falls via the Mist Trail,Parking was pushed further back and the trail is closed m-f about 1 mile in. You can go around on the JMT. 6 miles round trip to Clark point. ,5.0,hard,8.8 mi,2191 ft,Loop,Yosemite National Park,"['Hiking', 'Forest', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Bugs', 'Rocky', 'Snow', 'Fee', 'No dogs']","Vernal and Nevada Falls via the Mist Trail is a 8.8 mile heavily trafficked loop trail located near Yosemite Valley, California that features a waterfall and is rated as difficult. The trail is primarily used for hiking and is best used from May until October.",137
138,www.alltrails.com/trail/us/california/vernal-falls,Vernal Falls,Snowy,5.0,moderate,4 mi,1279 ft,Out & back,Yosemite National Park,"['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Forest', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildflowers', 'Wildlife', 'Fee']","Vernal Falls is a 4 mile heavily trafficked out and back trail located near Yosemite Valley, California that features a waterfall and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips and is best used from May until November.",138
139,www.alltrails.com/trail/us/california/vernal-falls-and-clark-point-via-mist-and-john-muir-loo,Vernal Falls and Clark Point via Mist and John Muir Loop,"The Mist portion of the trail is paved and pretty crowded, even in winter, though the views are lovely. Things thin out and get more trail-like once the JMT starts on the far side of the bridge, and it’s steep and fun with lots of switchbacks climbing the side of the valley. I went up and back on the JMT as the Mist trail is closed for the winter past the bridge. I enjoyed the hike, but the trail was covered in packed-down snow and refrozen ice, and there were a lot of folks up there who were not prepared for the conditions—I saw a few near tumbles. Actual hiking boots with good tread are not optional, and trekking poles and microspikes are a really good idea. I ended up having to lend my poles to someone in sneakers who wouldn’t have have made it back down uninjured without them, but I was fine because I had my spikes on. It’s a good thing I was there because she still had to descend so carefully we got back to the paved portion of the trail well after last light and only I had a headlamp. Winter hiking can go wrong in a hurry, folks, don’t assume that because Yosemite is a heavily maintained park that all the trails are safe. Gear up appropriately for the temps and trail conditions and make sure you have enough light to get back.",5.0,hard,4.2 mi,1551 ft,Loop,Yosemite National Park,"['Hiking', 'Nature trips', 'Partially paved', 'River', 'Views', 'Waterfall', 'Wildlife', 'Rocky']","Vernal Falls and Clark Point via Mist and John Muir Loop is a 4.2 mile heavily trafficked loop trail located near Yosemite Valley, California that features a waterfall and is rated as difficult. The trail is primarily used for hiking and nature trips and is best used from April until October.",139
140,www.alltrails.com/trail/us/california/vikingsholm-trail,Vikingsholm Trail,The trail is unremarkable. Goes down to the lake beach. ,4.5,moderate,1.7 mi,377 ft,Out & back,Emerald Bay State Park,"['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Rock climbing', 'Walking', 'Beach', 'Forest', 'Lake', 'Partially paved', 'Views', 'Waterfall', 'Snow', 'No dogs']","Vikingsholm Trail is a 1.7 mile heavily trafficked out and back trail located near South Lake Tahoe, California that features a lake and is rated as moderate. The trail is primarily used for hiking, walking, and rock climbing and is best used from April until November.",140
141,www.alltrails.com/trail/us/california/volcan-mountain-trail,Volcan Mountain Trail,,4.5,moderate,4.9 mi,1227 ft,Out & back,Volcan Mountain Wilderness Preserve,"['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'running', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","Volcan Mountain Trail is a 4.9 mile heavily trafficked out and back trail located near Julian, California that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.",141
142,www.alltrails.com/trail/us/california/whittemore-gulch-and-harkins-ridge-loop-trail,Whittemore Gulch and Harkins Ridge Loop Trail,"
Beautiful views, well maintained, and good signage. I believe there is a trailhead at the bottom if you would rather ascend then descend. At this posted trailhead, you will descend then ascend, regardless of going counterclockwise or clockwise.",4.5,hard,7.6 mi,1853 ft,Loop,Purisima Creek Redwoods Open Space Preserve,"['Hiking', 'Mountain biking', 'Nature trips', 'running', 'Forest', 'River', 'Views', 'Wildflowers', 'Wildlife', 'No dogs']","Whittemore Gulch and Harkins Ridge Loop Trail is a 7.6 mile heavily trafficked loop trail located near Redwood City, California that features a river and is rated as difficult. The trail is primarily used for hiking, running, nature trips, and mountain biking and is accessible year-round.",142
143,www.alltrails.com/trail/us/california/whittemore-gulch-and-purisima-creek-loop-trai,Whittemore Gulch and Purisima Creek Loop Trail,"Awesome trail, great views and a killer workout! Make sure you take plenty of water and sunscreen. Feel free to follow me on my Instagram account for more dope hiking adventures! @sertanusanmaz ",4.5,hard,9.3 mi,2109 ft,Loop,Purisima Creek Redwoods Open Space Preserve,"['Hiking', 'Horseback riding', 'Nature trips', 'Bird watching', 'running', 'Forest', 'River', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Muddy', 'No dogs']","Whittemore Gulch and Purisima Creek Loop Trail is a 9.3 mile heavily trafficked loop trail located near Redwood City, California that features a river and is rated as difficult. The trail offers a number of activity options and is accessible year-round. Horses are also able to use this trail.",143
144,www.alltrails.com/trail/us/california/woodson-mountain-and-potato-chip-rock-via-hwy-67,Woodson Mountain and Potato Chip Rock via Hwy 67,,4.5,moderate,4.1 mi,1220 ft,Out & back,"Ramona, California","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Cave', 'Paved', 'Views', 'Wildflowers', 'Wildlife', 'No dogs']","Woodson Mountain and Potato Chip Rock via Hwy 67 is a 4.1 mile heavily trafficked out and back trail located near Ramona, California that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips and is accessible year-round.",144
